
 Ratio of chain completed per utilization 
     cn1      cn2      cn3      cn4      cn5 
    88.4    188.4    199.8   1183.4    646.4 
    31.5     32.5   1094.6    157.8    162.7 
     3.6   1007.2    246.9    185.5   1214.5 
     4.6   1013.8    223.9     80.0   1135.6 
     0.2    513.4   1155.2    202.5    213.1 
     5.7     51.4    101.3    268.7    299.4 
    31.4     51.6    141.1     55.7    267.2 
    21.4    221.4     62.4   1194.9    169.5 
     2.7      8.4    108.3    131.3   1255.5 
     3.9     31.0    550.1    573.1    646.7 
    10.8     62.6     22.9     64.4     23.4 
    10.2     30.3     15.7     32.4    567.5 
    40.9     51.1     46.6     73.3    275.9 
     4.9     39.3    138.3     65.0    253.2 
    56.7    261.9   1145.6    321.1   1263.1 
    39.2    578.5    613.4   1187.0    257.3 
     5.5     25.5    119.3    594.8    629.0 
     7.5    522.6    156.8   1106.2    122.6 
    10.1   1054.9    276.8     93.0    170.8 
     0.3     54.4     19.9    242.5    627.3 
     2.4   1065.6      7.9    227.9    583.9 
    35.5     40.5     47.5   1172.2     69.1 
     8.1    548.6    607.5   1245.3    141.2 
    22.2   1044.5    137.8    239.9    164.7 
     7.0    207.0    230.4    272.9     97.9 
     0.3    550.6     11.2     64.5     69.4 
     4.9    509.8     28.8   1155.8     55.0 
    41.5    541.5    574.4   1184.0    255.3 
     0.6     51.8    243.3     74.7    642.4 
    35.9    235.9   1093.4    260.0    110.0 
     0.3   1024.6    213.5     65.5   1106.2 
     1.9    501.9    246.1    154.1     67.6 
     4.1    108.8    277.6     37.2    694.2 
     5.4    210.8   1388.4    744.2    200.7 
     0.6     20.9    521.9    107.6   1088.0 
    22.8     72.8    570.6     75.3   1374.4 
     5.9    217.7    235.0   1140.1   1235.2 
     6.1     16.1    525.3   1129.4    755.0 
     4.4    222.2     21.1   1118.5    589.7 
     8.2     18.2    223.8    242.4    142.0 
     3.1    204.5    513.8    153.3   1127.4 
    31.5    110.0    208.8    322.0    140.6 
     3.5      8.5   1019.6    124.0   1178.5 
     1.4   1014.2    227.3    127.3   1105.6 
    47.9     99.1    255.7   1116.4    146.4 
     2.8     52.9     16.7    229.3    144.4 
     9.5    112.0     45.5     46.9    146.9 
    34.6   1034.6    556.8   1174.4    644.0 
     1.3     11.3   1035.3   1085.8    202.9 
    33.9    533.9    109.0     88.4    134.5 
    85.7   1085.8    160.2    239.1   1228.1 
    38.9    139.0   1210.7    171.9    181.9 
     1.7    208.8    127.7    179.2    386.8 
    73.7     98.2   1196.2    161.2    389.0 
     7.6   1045.9     67.8    275.3     99.6 
     9.9     60.0    126.4     80.0   1188.8 
     2.5    210.0     26.3     64.9     74.3 
    39.0     44.8     63.4   1132.4    385.1 
    22.9    522.9     68.7     73.6    279.5 
     5.0    106.0    215.5     19.4     22.6 
     2.2   1024.7   1095.8     86.1    135.8 
     6.7    206.7    113.6     39.0   1268.2 
    59.8     75.9    125.6    585.1    643.6 
     0.3     10.6    113.7    228.8    139.5 
    14.5     19.5     35.5    129.3    620.1 
     9.9   1049.7    306.5   1333.1    852.9 
     9.0     14.1   1021.0    563.0    171.3 
    28.1    228.4    589.1    200.0    420.2 
     6.7    526.7   1080.6    576.7    581.5 
     1.6   1017.4   1091.9     84.5    120.7 
    82.2    182.4    294.7   1321.4   1383.0 
     9.8    519.6    110.4    190.8   1145.9 
     3.1    203.1    217.8    564.6   1229.8 
     0.2     50.7    531.6    249.8    111.5 
     9.9    522.3    540.2    155.7    123.1 
    15.1    118.6     77.7    231.9    238.9 
    23.5    123.5    124.9    227.6   1318.3 
   111.3    311.5    647.0    156.5    251.0 
     4.4     14.4    104.8   1016.9    148.7 
    51.9    151.9    107.2     64.6   1227.3 
    26.0     76.1     39.6     52.7     50.3 
     5.3      7.3     17.4    251.0    263.8 
     9.3    509.8    224.3    418.4    243.2 
     6.8    106.8     62.8    586.5    709.9 
    24.2    126.3    142.9    106.1   1195.1 
     8.9    517.9   1031.2    226.3     88.4 
    74.7    138.7   1215.4    195.7   1358.2 
     2.1    537.9    248.7    289.9     97.1 
     2.3    507.0   1034.2     31.7    540.1 
     0.9      5.9     67.0    585.0    134.2 
    68.9     88.9     84.1    181.8    651.3 
     6.4    507.7    522.9    602.3    201.2 
     5.4     31.2    230.3   1175.5     90.6 
     0.0     50.8     51.8     55.8    252.6 
     0.9   1063.0    183.9    250.9    152.5 
    56.1     66.3    581.3     72.0    187.0 
    48.0     49.0   1066.0    584.1    307.6 
     1.3    102.7     27.7     18.4     32.8 
     0.7      1.8    520.8    254.7    266.1 
     0.3   1028.4    147.2    353.4    725.4 
     6.9    107.6     72.3   1165.9   1195.1 
     3.5    511.1    156.6   1081.1   1223.3 
     7.1     17.1     14.4    539.3    130.5 
    35.2     86.7   1134.9   1156.1   1160.0 
     0.2     20.5   1010.3    257.0    165.4 
     1.9    513.6    523.8   1110.5    100.5 
     1.1      6.1    512.7    527.8     54.4 
     6.3    106.4    218.4    110.7    108.8 
    23.3     66.3    566.1   1104.9    227.5 
    33.2     53.2   1102.0   1340.9    724.3 
     7.1   1021.3    378.3    191.8    211.6 
    20.7    220.7    576.1    122.1    648.9 
    71.7    272.0   1087.0    584.8    219.6 
    15.4    215.4     84.2     93.9   1228.3 
     5.8     26.1     59.5   1157.8     64.4 
    10.9    221.9     63.5    137.7     52.2 
     1.8    210.6     38.4     43.9   1197.5 
    15.1     65.2    230.9     67.1    101.3 
    39.0    139.4    247.1    574.4    634.7 
    10.1    111.1   1081.6   1153.3    145.0 
    12.6    220.6    566.3   1164.1   1349.0 
     5.2     55.4     56.6     36.6   1127.8 
    12.5    512.5    542.8     78.8    196.5 
     0.6     20.6    556.5    130.4    302.9 
    20.5    120.6     83.8    587.3    284.5 
    39.5     59.6     89.6    137.4    299.8 
    17.1    217.1    250.9    280.2     63.3 
     6.7     61.2    561.1   1160.0    225.2 
    61.0    573.3    292.8    306.0    175.0 
    10.4    531.8     85.0   1157.0    126.1 
    78.2     88.2    292.3     94.9    139.2 
    26.2     77.3    629.5    322.0    137.3 
     0.8     10.8     53.7    532.0     64.3 
     1.2   1025.3     98.3   1195.5   1263.9 
    11.9   1071.6    130.0     94.1   1230.6 
   111.9    620.4   1156.8    370.7    372.5 
    14.4     34.5     70.7   1087.0    670.3 
     2.1    540.5   1313.1    320.0    242.1 
     9.8     59.8   1132.9    342.9    694.9 
     4.2     54.3   1056.1    530.4   1180.3 
    31.4   1062.8   1073.5    150.2    251.8 
    49.1    249.1    570.6    175.4    695.1 
     3.9   1011.8   1455.9   1477.3    289.6 
     0.5     57.8    162.0     71.1   1167.8 
    45.3     55.4    249.6   1167.0   1197.1 
    14.7     65.6    530.8   1105.5    619.6 
     2.9    202.9    270.4    285.9    166.3 
    14.2    216.4     49.9    246.9    597.3 
    50.3    250.3   1189.7   1257.0    474.7 
     0.6   1083.6    141.1    118.8   1177.8 
    71.0    271.0    305.3    170.2    228.3 
    56.6    156.6    158.1   1075.0    291.3 
    23.9    233.4   1085.6    245.6    750.5 
     3.9    219.6   1131.6    271.6    646.5 
     2.4     22.5    212.3    543.1    272.3 
     4.5    544.5    167.9    189.6     88.4 
    27.3     29.3    558.1    594.0    154.2 
    39.4    539.4    168.4     96.1   1490.1 
     6.5    213.0   1151.9    678.2    159.7 
     2.1    537.5     43.6    258.1    290.8 
     4.6    213.9   1202.1    454.0    383.1 
     5.4   1010.8    629.6   1283.8    470.7 
     6.6    219.8     68.3     26.4    621.7 
     1.7   1087.0    586.4    175.6    145.3 
    53.6   1108.3   1132.0   1217.2    156.2 
    28.8    128.8    587.0    699.0    770.5 
     9.3     19.3     23.4   1342.5    679.6 
   117.0    317.0    235.1    215.2   1291.3 
    35.2   1070.7   1154.1    233.3   1468.9 
     2.2     14.7    516.9    328.1    700.4 
     0.8    508.5    104.4    581.9     91.1 
    28.3    556.9     97.6    103.3    205.6 
     0.5    122.0    124.7     34.4    150.6 
    44.3    544.3     83.4    128.1   1395.9 
    12.3    536.8    234.9     75.7     49.5 
     0.5     52.7    218.3   1080.8    135.7 
    12.9   1038.6    201.1    209.2    182.5 
    16.6     66.7   1026.5    238.8    602.7 
     0.2   1022.3    154.7    683.0    282.4 
     3.7    203.7    151.4    351.2    270.8 
     2.2      4.3    106.8    539.9    100.7 
     6.9      8.9    211.7   1069.5   1375.5 
     8.6     18.6    123.0     92.8   1411.7 
     0.4      1.9     22.3    554.7     62.6 
    20.5    520.5    140.9    102.3    121.3 
    45.2    245.2     62.9    274.7   1278.5 
    12.8     14.8    217.2    225.0    239.9 
    58.9    159.1    118.2   1277.1    261.3 
    61.3    263.3   1362.1    733.6    287.7 
    74.3    584.3    602.4    113.4    315.8 
    46.1    548.2    103.0   1122.9    201.6 
    52.2    152.2     58.7     63.0    114.5 
     3.4     25.1    252.4    134.4   1307.6 
     8.3   1008.3    122.3    208.3    142.2 
    62.3    262.6     69.6     75.6    178.1 
    20.0     74.0     81.3    236.5   1337.3 
    22.2     36.8    536.6    604.1    228.7 
     2.4   1002.4    174.1   1145.8   1231.2 
    12.9    538.8    123.8    114.7    667.0 
    25.1     75.1   1100.5   1393.1    714.8 
    15.7    115.7    222.1    133.5    643.6 
     6.3   1039.5    138.4    215.3    687.0 
     3.5     13.5    585.4    129.5    134.1 
     3.0   1030.0     72.0   1182.2    189.8 
     3.6   1050.2    186.6    626.2   1318.9 
     1.6     32.3    548.5    274.1   1242.0 
    47.9    547.9    566.2   1124.5    304.6 
    24.4   1146.3    696.9    154.4   1479.3 
   116.8    136.9   1129.9    313.8    413.9 
    11.0   1011.0    106.7    269.3    306.4 
     4.0    204.0    219.8    572.1   1159.5 
     7.6   1015.1     78.6     77.4    279.1 
    19.4    219.4     43.2     35.6    135.6 
    28.7     78.7    165.2   1433.0    114.6 
     5.5    556.2     38.3   1209.4    190.7 
     5.4    516.1    627.1    175.8   1408.0 
    10.5   1063.2     55.0    576.1    147.1 
     7.5    108.9    584.0   1163.4    639.9 
    15.8    115.8   1066.5    252.9   1163.7 
    14.1    219.0   1122.9    292.9    112.2 
     8.9     14.0   1108.8    121.3    141.2 
     2.9   1018.0    580.2    235.8    669.3 
     0.3     20.3     26.6    627.4    269.5 
     9.7    509.7     65.4     67.3    181.5 
     6.6     56.7    539.8     72.9    584.9 
     3.3    519.9     72.7    272.2    277.5 
     3.9   1011.9    113.7     71.5   1154.4 
     9.9   1010.0    547.7    248.6    252.3 
    21.0    221.0    162.2   1256.2    124.1 
    40.1    242.2    248.7   1095.7     65.5 
    89.5    167.7    368.1   1198.2    317.3 
    61.9     63.9    114.6   1117.5    375.4 
    23.8     25.8     29.6   1195.1    367.7 
    86.0    286.0    131.5    244.2    730.0 
     4.0   1056.4    286.6    198.1    330.8 
    91.7    292.0    115.4   1256.5    238.9 
     2.2    102.2     87.1    146.3    587.0 
    12.3    112.3     67.1    137.5    640.7 
    29.2   1058.3    241.8    166.0    109.6 
    10.9    222.6    561.6    149.6     73.4 
     4.8   1053.0   1131.7    313.9    178.2 
    41.1     91.1     86.4    186.6    318.7 
     0.4    213.1     39.9    590.9    241.6 
     8.7    508.7    280.6    282.8    715.1 
    17.4    226.7   1088.7    214.8    165.3 
    12.6   1037.7    166.4   1107.0   1176.8 
    10.3    210.6     57.1    140.0     60.8 
     0.2   1016.8     12.8   1044.9    159.4 
     4.9    529.2   1122.7    153.1    362.2 
    51.3    557.5     69.2    118.6    605.1 
    24.5     26.7     49.4    136.6    142.8 
    53.0     73.1     75.7    117.0    132.9 
     1.1    203.1     25.3    547.4    243.2 
    13.6     33.7    256.4   1256.8    669.4 
     0.2    510.9   1034.5   1149.2    201.3 
     0.7   1013.9    266.6    573.9   1251.8 
    58.6    258.6    179.2   1241.8    190.9 
    42.9   1259.3    148.4     60.5   1389.2 
    27.7     33.1    131.0    601.3    102.8 
     3.5    517.5     44.9     69.4    623.1 
   158.1    363.5    300.2    346.0    517.4 
     3.2    203.7     69.2     78.9     74.7 
   122.8    223.0    660.5   1245.8    714.7 
     0.9    213.1   1132.8    113.9    214.9 
    56.8     76.8    685.8    327.5    746.0 
     9.0     59.0    559.6     50.6    301.6 
     3.6     53.6    114.4     25.0     32.6 
    62.0   1062.0    122.3    291.1    151.1 
    14.1     24.1     38.7   1117.1     57.5 
    56.1    156.2    282.7    363.0    250.1 
     8.7     13.8   1061.5     96.1    301.6 
    16.1     36.2     39.0     45.0    575.8 
     5.6     55.6     27.3    548.4    147.4 
     4.9    514.7     24.3    239.4    242.3 
    35.4    587.4    631.3    273.6    178.1 
    17.5    117.7   1167.3   1380.5    204.6 
    21.3     26.4    123.7    128.4     37.6 
    25.7     46.7   1088.3    817.1    889.8 
   118.6    219.3    319.0    277.5    772.6 
     0.9    107.3    576.7   1185.6   1253.7 
     5.3    105.3   1033.6     84.7    138.5 
     1.4     22.8     14.5   1171.0    287.7 
    26.6     46.6    128.0    130.9    570.0 
     1.3   1067.7   1315.1    415.0   1467.8 
    21.0     31.0     33.6     51.5     90.7 
    11.5     62.3    543.9    122.9   1155.4 
    11.6    211.7   1237.6    427.0   1600.1 
     0.8    511.0    317.5    123.3   1300.5 
    27.0     70.5    128.9    656.4    371.1 
     4.9    110.0    271.9    303.6    189.8 
     1.5    101.5    107.5    230.1    564.7 
    33.6     38.6     37.0    147.5    157.6 
    98.1    198.1    755.2    156.6    205.8 
     5.6   1033.4    462.3    488.5    283.2 
   100.6    300.6    166.7    237.8    201.4 
     3.5     53.9    568.1    277.3   1258.4 
     0.3     52.1    634.4    314.3   1473.1 
    24.2    524.2    117.3     96.2    646.6 
     8.8    212.4    115.0   1093.2     90.5 
    15.8    547.6    257.8    171.4    293.4 
     3.4   1068.9   1096.1    224.8    331.7 
    92.5   1185.1    706.8    725.2    791.6 
    54.6     59.7     78.0     70.5    188.1 
     1.5   1019.8    201.6    121.1    212.3 
    14.5     24.5    246.8     28.3   1232.4 
    41.3    142.7    151.4    120.0   1245.3 
    23.5   1075.5   1127.3    175.1   1418.3 
     1.7   1031.1     93.8   1213.6   1230.6 
    75.3    176.6   1096.8    299.5    261.2 
    18.7    119.2   1032.4    235.0    174.6 
    78.4    178.5   1186.7    609.7   1419.7 
     6.4     26.4     36.9    142.2   1199.9 
     0.5    208.5      7.0    110.6    225.0 
    54.9   1164.6   1317.4   1361.6    320.2 
    37.2     47.2    593.5    293.6   1298.7 
    36.8    236.8    623.7    333.1    179.6 
     4.2    241.8    124.4   1361.8    172.5 
    17.0     67.3     75.3     30.5     87.9 
    57.1   1121.5    681.5    219.6    410.0 
     0.4     38.1     44.1   1283.2    651.7 
     2.8    516.9   1052.7     83.0    590.3 
     3.0     69.0   1126.9    211.9    739.1 
   105.0    205.0    243.4    259.1    267.9 
    16.0     18.0     22.2    124.4     86.7 
     5.2    526.1   1213.8    143.7    218.2 
     4.4    209.1    544.4     75.5    128.1 
     4.1    204.1     90.0     52.3    655.0 
    53.0     63.4    576.6   1263.8    297.8 
     6.1     16.1    564.8   1168.0    628.7 
     0.5     21.4    242.2   1173.6     64.9 
    10.9     36.1    142.8    606.6     83.2 
     4.6      9.6    525.0    239.4     97.4 
    19.2    557.7   1145.9    203.7    217.0 
     0.5   1004.8    138.1   1127.0    107.9 
    31.6     37.5   1385.9   1454.2    770.9 
    48.3    156.9   1208.1    144.5    316.2 
     0.9    201.9    522.3     55.6     54.5 
    50.9    601.9    289.6    200.2    121.4 
     1.7   1064.7    281.1     87.3    667.3 
     6.6    221.5    250.5    111.6    182.9 
    14.6     64.9   1036.1     73.8   1143.2 
     0.5     56.5    579.6    131.1    128.9 
     3.3    529.5    554.9     68.2   1157.9 
     3.3    506.7     39.9   1072.5    161.0 
   209.4   1209.4   1280.9    339.5   1578.6 
     5.1   1020.5    168.7    710.9    718.7 
    20.7     22.8    221.8    583.5    105.0 
    27.6    127.8     42.0    165.5     98.5 
     1.5   1029.9    394.6    311.1    348.0 
    18.2    218.2    598.6     90.0    663.7 
    41.6   1291.5    195.5   1499.5   1562.8 
    14.8     65.0    219.0    232.7   1185.7 
    38.6   1077.2   1279.2    222.5    267.8 
    51.3    151.3    171.5    106.7    167.6 
    22.0   1031.5   1245.2    338.9    164.1 
    28.8     51.3     61.0     68.5   1352.3 
     3.6    521.3    539.4   1108.5     62.7 
   129.6    629.6    356.7    391.5    202.3 
    12.1     14.4   1168.7   1309.5    368.4 
    70.9     80.9    277.0     79.5    598.2 
     1.9    511.2   1202.6    162.4    258.5 
   155.7    160.7    169.7    173.2   1495.1 
    50.5    118.2   1269.4    673.6    162.6 
   179.6    679.8    710.3    717.6    770.6 
    47.0    547.1    272.5    180.8   1299.2 
   200.6    205.6   1226.3    262.3    251.7 
    35.2     85.5    143.9    118.6   1324.5 
    65.5    566.1    104.8    104.7    214.2 
     2.0    528.0   1339.5    477.9    622.6 
     1.5     11.5     12.4    533.8    665.5 
    43.5     93.7     83.5     75.7    182.0 
    10.1     20.1   1167.7     84.5    118.3 
    17.9   1035.8     77.8   1156.9   1185.6 
    50.4    150.6     65.4    161.4    588.2 
     6.3   1056.5     54.7     93.8    317.4 
     0.5     20.5     55.5     59.1   1264.8 
     2.6     22.6    236.1     34.3    598.9 
     1.5     21.5      8.8    122.3    614.9 
    56.8    156.9    170.0    672.5   1665.5 
    49.3   1116.1    640.9    410.3    305.7 
   142.0    162.0    185.9   1531.1   1594.4 
    24.9    224.9     81.2     55.2    262.7 
     0.3     10.5    213.1    124.6    154.2 
    60.1    624.1    642.9    100.3   1351.0 
    17.4     92.9    696.7    362.6    265.3 
     0.2     11.3    205.0     77.1    583.6 
     6.7      9.4    209.4     60.5   1251.4 
     7.8    207.8    118.0     86.6   1536.5 
     1.7    105.7     20.7     57.4   1367.5 
    13.5    213.5    290.0    358.0    182.4 
    38.5   1230.9    167.0    200.6    477.2 
    63.6     96.1   1158.2   1429.9    496.7 
     9.1     29.1   1120.1    612.9   1334.5 
     0.5    506.4    123.0    578.6    270.2 
     1.8    205.5   1106.7    242.3    833.5 
     3.3   1016.7     61.3   1152.5     76.4 
   106.1    126.5    126.7   1188.7    309.3 
     1.5     40.7    254.5    636.8   1438.6 
    84.1    104.1    603.0    206.3    134.2 
     9.3    518.6   1069.0   1569.5    308.0 
     4.4   1021.8    146.3   1173.4    428.7 
    28.1   1084.9   1274.7   1412.5    236.2 
     9.4    210.9     98.3    114.5    145.8 
    19.1     79.4    178.4   1189.2   1336.6 
    14.1     64.3    562.7   1220.3    758.7 
     1.1      3.3   1119.6    102.8    115.0 
     7.7     22.0    535.4    666.9    360.3 
    16.4     36.4     70.3     73.3    294.7 
    13.2    539.7     80.5     40.7     61.9 
   126.0   1126.1    215.5    223.6    736.6 
     3.5    521.0    127.5    561.3    336.2 
    21.0     41.3    129.5    262.4   1338.6 
    36.2     86.4   1156.1    622.8   1340.3 
    16.8    516.8    529.5    151.6    341.9 
   105.7    115.8    162.6    780.7   1715.0 
    26.1    254.4   1289.2    142.6   1559.2 
     3.5   1063.2    278.0    189.0    133.8 
     0.4     50.6   1071.1   1123.7    114.4 
    67.0    167.0    280.5    359.4   1356.1 
    47.0    147.0    156.9    291.1    103.2 
     0.7    536.3    372.5   1321.7   1466.5 
     0.2     51.8    118.7    250.3    279.3 
    45.7     56.1    563.4    106.4     80.1 
     7.1    514.1     33.0     51.8   1176.5 
    50.2     55.2    264.3    135.8    192.5 
    74.7    174.7    638.5    118.0   1277.8 
    46.3   1092.7   1777.8    964.3    538.2 
     0.2    213.0   1083.1    575.6    282.1 
     0.9     19.5    128.7    614.2    269.4 
    15.1     45.7    244.2     65.0   1237.9 
    92.4   1092.4    362.2   1505.2    854.7 
   101.9    601.9    191.3    344.7    323.0 
     3.2    206.5     38.4    131.1     84.4 
     1.2    501.2   1056.2    244.2   1524.4 
    19.4     74.2     27.1     47.1     52.2 
     0.7     22.2     74.2   1226.8    324.5 
    51.6   1051.6    466.0    370.0    422.7 
     6.9     27.8     69.1     31.0    273.7 
    65.6   1088.4   1138.3    668.0    381.6 
     0.1     14.3    213.9     58.7     77.1 
    27.3   1163.6    627.5   1395.4    895.6 
    41.5     91.5   1184.1   1397.1    271.9 
    18.1   1036.1   1064.2   1176.2    122.5 
    63.1   1126.3    615.3    161.7    212.7 
    18.8     73.6     88.7     76.3    186.5 
     4.7    104.7    531.1     74.7    147.4 
    56.4    556.4    153.2   1261.1    133.7 
     5.6     22.0   1024.4    675.0   1438.2 
   118.5    218.6    131.6    199.7    768.8 
     1.9    101.9    526.9    114.8    555.4 
    27.1     77.1   1246.5    785.5    839.3 
    17.4     27.4     69.4    248.2    427.4 
    87.1    287.7    644.8   1266.7    678.3 
     1.1    102.6   1053.2    838.7    406.4 
    38.3    138.3     52.6   1264.8   1390.1 
    10.2     50.5    100.5     64.9    172.2 
   123.6    337.3    290.2    230.0    457.9 
   106.2   1212.5    166.9    666.7    699.5 
     2.9     53.0    108.6     26.4   1256.3 
   130.3   1260.6    182.8    258.4    782.2 
     1.4     11.5   1070.6   1146.2    187.1 
     9.0    245.2    615.2    270.6    297.8 
     2.0     15.9    515.9    103.4    286.7 
    49.0    250.0     61.7    162.2    187.9 
     0.9      5.9   1096.4    194.6    385.9 
    81.7    181.7    299.5    237.3    174.2 
    33.0    233.4     46.5     98.8    742.7 
     3.0   1013.5   1399.5    222.5    325.4 
    29.3     51.2    249.9   1166.7   1254.5 
   167.7    370.3    695.0    741.1   1523.1 
     0.1   1011.6    230.2   1129.1    617.5 
    77.3    177.9    592.9    647.9    177.7 
    14.4    114.4   1235.7   1394.4    252.9 
     2.2      4.2    558.3    116.7    605.7 
   113.6    123.6   1194.4    184.5    730.1 
     3.6     57.1   1199.1    651.6    749.0 
     9.3     19.4   1123.8    354.0    218.6 
    16.5    216.5     73.6    158.7     77.4 
    27.1    530.2   1075.3   1115.1    185.7 
   113.2   1226.4    635.2    163.0    256.1 
    34.7     85.8   1154.6   1523.5    395.6 
    20.9    120.9     43.8     93.9    157.8 
    63.1    113.5    271.2    133.4   1239.5 
     4.4    544.8    253.4   1224.8    231.8 
     0.3      3.7    110.5     10.7    232.7 
     0.6     10.7     24.3    288.8     29.9 
     3.0    203.1    564.0     47.7    631.9 
    17.6   1211.1    184.6   1388.7   1550.3 
    12.7    238.2    633.4    280.1    738.3 
    53.9    127.0    225.8    641.7    703.1 
     1.9    104.4     23.1    136.0    752.7 
     1.5     51.5    108.1     26.3    244.1 
    15.4   1030.8    216.7    714.0    308.0 
    48.2     98.2     59.3   1155.3   1231.8 
     0.5    524.4     89.3     62.9    677.3 
     9.9     69.7     66.7    190.8    808.1 
     0.3   1042.9    613.2    221.8    122.0 
     3.7    537.2   1187.4   1259.8   1310.3 
     1.0     51.0    230.8    238.2     18.4 
    52.8     72.9    110.1     71.1    598.1 
    83.6    183.6    193.5   1168.9   1225.0 
    14.8    233.6   1125.9   1152.2   1178.7 
    86.9   1189.0    461.8    943.4    344.4 
    12.9    114.2    124.8    614.1    246.9 
    68.6    656.1   1308.8    285.1   1642.8 
    26.8    254.1     56.7    175.6    174.8 
    95.7    595.7   1178.1    748.6    452.9 
     9.9   1059.3   1081.8    300.2   1630.0 
     2.2    209.0     71.6    235.3     62.5 
     1.4    206.0    121.9    267.8    115.3 
    60.8   1218.9   1508.1    359.6    485.1 
     3.4    103.4     26.3   1068.5    232.0 
     0.1     20.4    110.3    112.7     65.3 
     0.9     68.9    121.6    102.7    319.0 
    20.7     25.7    244.2    103.9    162.3 
    28.5    257.0   1267.1    641.0    719.4 
     3.0    106.5     63.5    155.1   1317.1 
    25.1    259.2    611.5     96.8     90.1 
    14.8   1029.6    260.8   1304.6    361.4 
    22.5     24.5   1096.1   1245.3    220.5 
    58.7    258.7    145.8   1281.5   1293.0 
     8.6   1107.0    237.8   1447.6    492.8 
     0.7   1004.4    252.5    262.8    224.7 
     3.7    212.5    184.7    287.7   1168.1 
     0.4      5.5    206.9    607.8    319.8 
    14.4    214.4     61.7    164.4     95.8 
     8.3    208.3     93.8    619.9   1168.1 
    34.2     39.2    138.0    101.4   1253.3 
   199.5    399.6    256.7    266.9    278.7 
     7.4     57.4   1117.7    611.4    262.5 
     0.7    217.8      9.0   1223.3    634.2 
    81.4    282.1    210.1    330.3    435.5 
    28.6   1057.1    161.0   1133.8    409.3 
     1.3    101.8    534.4     59.1    279.2 
    88.1    160.1    658.1    749.0    289.6 
    10.4     19.7     56.7    285.3   1284.8 
     1.3    511.5    135.5    644.5   1363.7 
    52.2    604.4    268.0    294.3    720.9 
    18.7     68.7    678.8    734.4    764.8 
     2.5    202.5    112.0    237.9    622.4 
     8.7   1095.6    382.9   1426.8   1493.9 
     1.1   1006.0    173.2    156.5    371.4 
    39.0     61.3   1084.1    277.2    667.0 
    99.3   1298.2    332.1    187.9    380.4 
    24.9    557.7    581.7     88.9    134.7 
     2.4      7.5    213.9    114.5   1171.6 
    22.6    226.7    249.0    103.2    657.6 
   109.9   1110.3    450.1    361.2    779.3 
    49.6     71.4     71.4    287.4   1389.2 
     0.8     52.5    222.6    172.0    391.9 
    15.1     66.1    121.0   1123.6    231.6 
     1.4     57.3    617.6   1328.7     83.8 
    10.4    210.4     47.6    618.2   1378.1 
     5.9     12.6    212.2     46.2     49.0 
     3.8    545.8     47.5     60.9    115.6 
   103.3    114.0    163.5    241.4    165.2 
    13.2    240.9   1326.7    197.4    267.4 
     6.7     17.6    629.4    106.0    872.4 
    41.9    141.9    778.8    360.9   1914.9 
     6.1    233.5    322.4    148.1    141.3 
    53.4     54.4     66.0    383.8   1631.6 
    33.5   1100.7   1271.6    547.4    879.0 
     1.1     52.5    221.1    245.8    262.1 
    66.2   1135.3    630.9    148.7    674.5 
   128.4    228.7    417.6    284.9   1321.9 
    10.8    110.8    517.3     89.9    192.6 
    63.3    263.3    106.1    245.7    273.1 
     1.5     53.1    237.2   1272.8   1322.3 
    81.0     91.0     95.1   1356.2    325.5 
     2.4    207.1   1063.6    220.0    693.8 
     0.4    101.2    541.9    113.5    105.5 
     0.7     10.7   1089.3    620.7    276.6 
     6.7     12.2   1069.9    115.3     68.5 
    19.9   1059.6     41.1     46.2    146.9 
    16.8    116.8   1097.5   1124.3   1188.4 
    29.2    529.2    234.8    399.3    432.0 
     0.4    102.3     59.3    163.7   1270.8 
     6.6     56.8    234.2     32.0    614.4 
     4.7    539.0     73.2    694.9   1402.2 
    31.2    231.2    149.0    110.0     68.7 
     0.6    102.9     31.6   1066.7    271.3 
    60.7   1133.9    124.8   1219.1     93.7 
     3.7     53.8     61.6     41.1   1279.0 
     8.9     19.5    221.7   1101.0    140.6 
    16.7     69.5   1175.1   1460.6    279.8 
    74.2    124.4    127.5     99.3    190.7 
   141.9    342.6    734.0   1567.3    504.2 
     0.3     35.8     41.0     58.8    606.8 
     8.4     18.4    113.8    219.0    681.6 
   129.5    149.6   1383.3    328.6    335.3 
     9.4    528.4    597.1     65.5    637.2 
     6.0    511.9    561.1    654.5    130.5 
     0.5     50.5   1111.9    264.8    134.4 
     1.0    567.7    613.2    134.8    774.3 
     0.6      2.6    587.5   1252.7    328.9 
     5.8     15.8    176.4   1203.6    324.4 
    17.6   1017.6   1071.7    251.7    161.5 
   175.9   1176.2   1183.6   1296.2    428.5 
     7.5     12.5     17.8     21.2     37.8 
     0.1   1003.5   1020.7    216.4    362.3 
    11.8     13.2    103.4    144.4    117.5 
    33.9     43.9     44.6    131.6   1292.7 
     0.9    217.6     46.7     51.0   1509.1 
     9.3    248.4   1243.7   1416.7    460.3 
    33.4   1100.1     49.5    191.8    409.5 
    26.2     36.2     50.2     87.7   1142.9 
     0.0   1005.5    631.4    162.9    712.4 
    57.7    107.7    115.3    300.5    131.0 
    13.2    213.2    261.8    269.9   1385.1 
   396.4   1396.5   1564.6   2110.8   1201.0 
   160.1    260.3   1214.5    339.7    540.7 
